PID,category code,subcategory code
LYTH-H33,2,1
LKW1-CHQ,0,1
LKW1-CHQ,7,1
MK5L-1SV,0,2
MK5L-1SV,4,3
MK5L-1SV,6,2
GS62-86Q,2,1
GS6X-SLQ,1,1
GS6X-SLQ,1,6
GS6X-SLQ,2,1
LV5T-F1M,4,1
LZVG-397,4,1
LY2H-FRN,1,4
LTVW-WWD,6,8
LTVW-WWD,7,1
LTVW-WWD,13,1
LTVW-WWD,13,3
GS6X-9Y7,0,1
GS6X-9Y7,3,1
GS6X-9Y7,13,3
GS6X-9Y7,16,1
GS6T-KSX,2,1
GMY8-68N,0,1
LB8B-6L9,0,1
LKFZ-GWB,0,2
LKFZ-GWB,3,2
GS6V-7X5,4,1
KHG6-B8W,1,1
KHG6-B8W,1,4
GS74-DGC,4,2
GS6D-YZ1,0,1
GS6K-RKC,15,1
LRGM-7M5,11,1
LRWX-JX8,0,1
LRWX-JX8,1,1
LRWX-JX8,3,5
LJ18-V8Z,10,1
LJ18-V8Z,17,1
L7FV-QPL,0,1
L7FV-QPL,1,1
L7FV-QPL,2,1
LRXH-NTD,0,1
LRXH-NTD,3,2
GS6R-5N8,7,1
GS6K-Y1W,2,1
LDYG-MHW,3,5
GS6T-7JD,2,1
GS6T-7JD,17,1
GS62-64H,0,1
L6G1-W7X,9,1
LTJY-DYV,0,1
LTJY-DYV,1,2
K842-2MR,0,1
K842-2MR,1,3
L5YV-V8D,1,3
L5YV-V8D,8,1
GS62-7SW,6,1
GS62-7SW,6,6
GS66-6P1,1,1
MP54-CXX,0,1
MP54-CXX,1,6
MP54-CXX,2,1
MP54-CXX,10,1
LZZB-HNP,0,2
LZZB-HNP,1,1
LZZB-HNP,1,2
GS6X-CRF,0,2
GS6R-JQG,0,1
GS6R-JQG,0,2
GS6R-JQG,3,2
GMMR-JHN,2,1
GS6T-914,6,4
GS6T-914,7,1
LHQ8-J98,0,1
LHQ8-J98,3,4
GS6D-H55,6,1
GS6D-H55,7,1
GS6K-9L1,0,1
GS6K-9L1,1,6
GS6K-9L1,3,6
GS66-2FN,2,1
L5YQ-CYH,0,1
L5YQ-CYH,1,2
GS6V-5PM,8,3
L19G-CL5,0,1
L19G-CL5,0,2
L5DS-HQ5,16,1
GS6B-LDJ,4,1
L5FT-NXV,1,4
GS6Y-F2C,0,1
LTXQ-PJ7,2,1
GS6Y-CR7,6,7
GS6Y-CR7,7,1
LBVR-WG5,0,1
LR3L-21P,3,4
KGCM-HWM,3,6
KGCM-HWM,6,1
KGCM-HWM,6,6
GSXG-S8B,4,1
G934-263,3,6
GSF6-K5S,8,1
GSF6-K5S,8,3
LTW8-CJF,2,1
LTR5-ZWG,0,1
LTR5-ZWG,0,2
LTR5-ZWG,1,3
29C4-1HR,5,1
LTH9-3S1,6,4
LTH9-3S1,7,1
GSXL-DL6,0,1
GSXL-DL6,3,3
LY77-4D1,0,1
LY77-4D1,11,1
LY3R-DYS,13,1
27SD-1VL,0,1
27SD-1VL,1,1
LZLC-PNB,0,1
LZLC-PNB,1,2
LBD2-K3Z,8,2
GS6Y-SDB,0,1
GS6Y-SDB,0,2
KJ45-J1K,1,3
KCFB-HH3,3,2
KCFB-HH3,11,1
GSXV-JHN,7,1
LLQB-ZV8,0,1
GSXG-4BX,1,1
GSXG-4BX,1,5
GSZD-M7H,3,6
GS6Y-J4S,0,2
GS6Y-J4S,1,6
GS6Y-J4S,5,1
L5YR-TTL,2,1
GSXL-KDQ,1,4
LBVR-RZJ,1,5
GS6Y-266,0,1
GS6Y-266,1,6
GS6Y-6YD,1,4
GSXJ-1T1,1,3
GSXJ-1T1,1,6
GSXJ-1T1,3,5
LBV4-KJY,0,1
2SQ5-2V5,3,2
LWFG-CBK,7,1
GSXJ-PJJ,7,1
GSXJ-PJJ,13,2
GS6B-8YQ,2,1
GS6B-8YQ,3,1
GS6B-8YQ,3,2
GS6B-8YQ,13,3
G9C5-BF8,5,1
GS6Y-NZZ,0,1
GS6Y-NZZ,3,4
GS6Y-8KW,7,1
LBJ4-GJ3,0,1
LBJ4-GJ3,1,6
L5T1-9NG,0,1
L5T1-9NG,1,1
GSXL-H2F,4,3
GSXL-YZH,1,4
GSX2-L3R,2,1
L563-GCP,2,1
GSX2-2G3,2,1
GSXJ-ZL7,1,6
L5LV-172,13,1
L5LV-172,13,4
GSC9-4CP,0,1
GSC9-4CP,3,3
GSC9-4CP,8,1
GSC9-4CP,8,2
GS6T-VG7,4,1
GS6T-VG7,6,1
GS6T-VG7,6,2
GS6T-VG7,7,1
GSXV-Q2F,7,1
G92J-KRG,6,4
G92J-KRG,7,1
GS6Y-947,0,1
LYHD-73B,13,2
LHNF-85J,7,1
GMVF-9T9,2,1
LT87-HRP,0,1
LT87-HRP,11,1
L4RB-4B4,16,1
LK49-LST,14,2
LVJ3-426,7,1
LC8Z-KNH,0,2
LC8Z-KNH,8,3
LVJG-KMN,5,1
GS6Y-W2K,15,1
GSXV-Q7L,8,2
GSXV-Q7L,13,2
GSXK-79B,0,1
GSXK-79B,14,1
GSXV-HC6,4,1
GSXV-HC6,6,1
L5RZ-N5Q,3,2
L5RZ-N5Q,5,1
LR7S-DYZ,7,1
LKFH-YVR,7,1
GSXV-77B,5,1
KLXN-LTK,11,1
LYJT-2MX,0,1
LYJT-2MX,6,2
LYJT-2MX,6,3
LTDY-DG8,0,2
LTDY-DG8,1,3
LTDY-DG8,3,5
GS6Y-M12,7,1
LJK4-QC3,0,2
LJK4-QC3,3,2
GSXJ-21N,0,1
GS6B-VS1,11,1
L62N-BCP,0,1
L62N-BCP,4,1
L62N-BCP,6,1
L62N-BCP,7,1
GSXL-925,6,2
GSXL-925,6,4
LDTC-VHJ,1,3
GS6Y-GK8,3,4
GS6Y-GK8,7,1
GS61-N4Y,1,1
GS61-N4Y,1,2
GS61-N4Y,2,1
LR3C-FK8,18,1
LV6Q-TP5,0,2
LV6Q-TP5,1,6
L219-9W6,14,2
LYBD-D7M,6,4
G9GS-8FF,0,1
G9GS-8FF,1,6
G9GS-8FF,3,6
G9GS-8FF,4,1
GSXG-HXS,3,2
29H4-JF5,14,2
G9P6-BW1,0,1
LZLY-KK7,0,2
LZLY-KK7,1,4
LRD9-LYC,3,3
LRD9-LYC,3,4
LT2D-QC3,0,1
GMN7-G1D,0,1
GMN7-G1D,6,1
GMN7-G1D,6,2
GMN7-G1D,6,4
G9KB-6CM,2,1
LYJF-YGN,8,1
GSC2-Z13,2,1
GSC2-Z13,16,1
GSC2-Z13,17,1
GMT4-VRB,1,1
GMT4-VRB,1,2
GS6Y-MR6,0,2
GSZQ-HJM,0,1
L6QW-DHB,0,2
LKS1-TK4,6,1
9NRX-Z22,3,2
9NRX-Z22,6,1
9NRX-Z22,7,1
LWJL-23K,4,1
GS6B-7V6,6,1
GS6B-7V6,13,1
LT9W-73C,1,4
LT9W-73C,6,1
GMV3-DYY,6,2
GMV3-DYY,10,1
L5BV-53J,0,2
LB2F-CPJ,7,1
LZRQ-DPL,6,3
96CP-Q6L,2,1
LL7D-VJG,8,1
GSXG-J53,8,1
GS6B-9F3,0,1
GS6B-9F3,3,1
GSXL-S8L,5,1
GS82-1SR,4,1
GSXJ-YK2,12,1
GSXK-Z9B,0,2
GSXK-Z9B,6,1
GSX2-PKX,0,1
GSX2-PKX,5,1
GSX2-PKX,6,2
GSX2-PKX,6,3
L85M-VQ9,1,5
GSXL-P1T,11,1
LBVG-Y3P,1,6
GSX2-SZS,0,2
GSX2-SZS,3,2
GSX2-SZS,11,1
L6DT-M5R,3,1
GSXV-HP1,4,1
GS6Y-81P,1,1
GS6Y-81P,4,1
GSXV-FK1,2,1
GSX2-2R6,4,1
GSX2-2R6,6,1
GSX2-2R6,7,1
GSXJ-VM1,4,1
GSXV-H8T,2,1
GSXY-WLG,6,2
L5XL-2NQ,1,4
L83C-5N3,15,1
LH7K-3WV,0,2
LH7K-3WV,8,3
GSXJ-JDX,0,2
GSXJ-JDX,1,3
GSXJ-JDX,3,2
GSXJ-JDX,6,3
LVDZ-FHB,7,1
L5XP-NBJ,6,1
LH38-LFB,3,2
M7KZ-LPF,7,1
L2VT-X1T,0,1
L2VT-X1T,3,5
L2VT-X1T,11,1
L2VT-X1T,17,1
L1XL-LF9,6,2
L8SY-5Y4,0,2
L8SY-5Y4,3,2
GS3L-NLM,2,1
GSXG-9GR,0,1
LVQ7-8HH,0,2
LVQ7-8HH,3,1
LVQ7-8HH,6,2
LXMQ-DWD,6,1
LXMQ-DWD,6,2
GSXV-W5W,0,2
GSXV-W5W,3,2
LKDK-4M6,5,1
GSZZ-KMB,11,1
LRXW-QVZ,5,1
LRXW-QVZ,6,1
LRXW-QVZ,6,2
LRXW-QVZ,7,1
GSXV-ZYM,1,1
GSXV-ZYM,2,1
GS6Y-N18,4,1
LYFT-3PK,0,1
LYFT-3PK,3,4
LYFT-3PK,3,6
LYFT-3PK,8,1
LBVH-RT5,0,1
LBVH-RT5,6,2
LZJY-DCB,0,1
LZJY-DCB,11,1
GS6B-9BG,2,1
GS6Y-XHV,5,1
GS6Y-XHV,6,1
GSXV-C28,1,6
GSXV-C28,6,2
L56Z-VL9,0,1
L56Z-VL9,6,1
L56Z-VL9,6,4
L56Z-VL9,10,2
LVCX-5C4,3,1
LVCX-5C4,3,2
L6ZP-GMG,0,2
LVHF-X8Z,0,1
LVHF-X8Z,3,6
LVHF-X8Z,8,1
LVHF-X8Z,11,1
GSX2-924,0,2
GSX2-924,3,3
LR55-JLH,0,1
LR55-JLH,1,2
GS6Y-XR5,0,1
GS6Y-XR5,3,3
GS6Y-T1Y,11,1
LRNN-YQV,1,1
GSXJ-8R2,10,1
GSXV-L78,11,1
GS6B-STN,2,1
LY8L-6HC,0,1
LY8L-6HC,1,3
LY8L-6HC,5,1
LYGG-FG7,1,4
LHHB-PLR,0,1
GSXT-WFD,2,1
L5Y9-YWT,0,1
L2L8-DVY,3,2
M5B1-9LG,0,1
M5B1-9LG,6,2
LVL4-7JP,13,2
GS61-9QY,0,1
GSXK-S5D,3,2
GSZW-KYQ,0,1
GSZW-KYQ,4,1
GSZW-KYQ,6,1
GSZW-KYQ,6,2
2Z33-NJX,0,2
2Z33-NJX,3,1
2Z33-NJX,3,2
L3FW-DPP,13,1
LBZV-8W3,7,1
LBZV-8W3,13,1
G93K-SHK,13,2
LY5C-89S,0,1
LY5C-89S,1,1
LY5C-89S,1,2
L85Q-KSV,1,2
GS6Y-1ND,0,1
GS6Y-1ND,6,1
GS6Y-1ND,6,6
LR6R-DH7,1,6
GSXJ-6K7,4,1
LTKW-HRS,1,3
GS6T-L1M,3,1
GS6T-L1M,3,2
GSXL-Y7Z,1,1
GSXG-3TP,1,1
GSXG-3TP,1,2
GSXG-3TP,1,5
LZJJ-2WF,0,1
LYXB-FK2,2,1
GS6T-X12,0,1
GS6T-X12,6,3
GSXL-LH7,0,2
L2F7-B85,13,1
MW6Q-BVJ,2,1
GSXJ-L15,3,4
GSXJ-L15,17,1
LD5P-FZM,3,2
LD5P-FZM,11,1
LD1H-7KY,0,1
LD1H-7KY,1,2
LT4K-56K,1,1
LT4K-56K,1,5
GSXK-TP5,1,2
GSXV-HZL,0,2
GSXV-HZL,3,2
GSXV-HZL,5,1
GSXV-HZL,6,3
GSXV-HZL,14,1
LT7G-2YQ,1,4
MWRR-ZFV,10,1
GS3M-KYB,8,1
GS3M-KYB,8,3
LVPM-FNB,4,1
GSXV-4S5,0,2
GSXV-4S5,1,6
G9TC-X6T,1,1
G9TC-X6T,1,2
G9R1-98C,2,1
GSXV-X2B,6,1
GS61-VD8,0,2
GS61-VD8,1,4
LRWN-294,0,1
LRWN-294,3,1
GS6Y-C2B,0,1
LHD1-4SV,8,1
LJYT-ZNN,6,1
LJYT-ZNN,6,4
LJYT-ZNN,6,8
GS6T-GPQ,0,2
GS6T-GPQ,2,1
LK1J-311,0,1
LK1J-311,3,2
M2QG-G1C,4,1
LTZ9-TRY,4,1
G97N-DVC,5,1
GS6Y-WC3,15,1
GS6Y-X39,0,2
G98T-Y5N,6,1
GMGP-469,1,5
GMGP-469,2,1
LZ5Q-MMQ,1,1
LZ5Q-MMQ,1,5
LHCY-8BV,13,3
LRGV-FBK,1,2
GSXL-MFP,3,3
GSXL-MFP,3,6
GSXL-MFP,8,2
GSXG-6DD,6,1
GSXG-6DD,6,4
GSXG-6DD,10,2
GS4R-J45,1,3
GS6Y-7GS,5,1
KP9J-FGY,11,1
GSXK-DWG,0,2
GSXK-DWG,3,2
LVH4-RZF,0,1
LVH4-RZF,0,2
LVH4-RZF,1,1
GSXL-2Z1,13,2
GSXV-C9D,6,1
GS6Y-HRX,1,3
KLYW-8RX,1,1
LBD2-2GV,1,3
GS6Y-TYT,3,6
GS6Y-TYT,6,4
G9B6-R9Z,4,1
LYM9-T2Q,13,2
GSXV-Q15,0,1
LC73-QHP,9,1
L1N9-RCZ,0,1
L1N9-RCZ,3,2
GS48-RVC,0,2
GS48-RVC,3,2
GS48-RVC,8,1
LR9Q-BXY,0,1
LR9Q-BXY,3,3
GSXG-7LN,13,2
LYLC-2CC,5,2
LTWJ-KL3,5,1
GSXG-6Z1,0,1
GSXG-6Z1,1,1
GSXG-6Z1,1,3
GS6N-PVG,1,1
K24M-VB5,1,4
GSXK-5M7,4,1
GSXV-ZFN,4,3
LBZV-9BL,4,1
L19Y-K2C,12,2
GSXK-P39,1,1
LJRP-WPT,11,1
GS6B-5BQ,4,1
LRRW-P3P,11,1
GSXK-TL3,1,4
GS6T-FFN,3,1
GS6T-FFN,3,2
GS6T-FFN,11,1
LB4C-QR3,1,1
L2SC-G1V,4,1
LX9G-HF7,11,1
LV9G-JT8,2,1
LYM6-LKP,1,4
LY62-S14,3,2
LY62-S14,5,1
LYKL-HDP,0,1
LYKL-HDP,12,1
LYKL-HDP,12,2
GSXJ-1TP,5,1
LR2Y-MQR,3,2
LR2Y-MQR,7,1
LTTR-YSR,18,1
99MZ-C3L,2,1
GS6Y-629,6,7
GS6Y-629,7,1
LKG4-QKY,0,2
LKG4-QKY,8,1
LKG4-QKY,11,1
GSXK-F9J,8,3
KW6M-884,3,6
GS6Y-5V4,8,1
L137-K2F,0,2
L137-K2F,3,2
9K68-GRL,2,1
GSXJ-L7F,17,1
GMY5-DWW,2,1
GSX2-5WZ,3,6
LB78-WX7,0,1
GS6T-2W5,16,1
L61R-LV9,5,1
GSXL-L2V,2,1
GSXL-L2V,7,1
GSXL-L2V,10,1
LTF2-MKK,3,1
GSXL-8VP,11,1
LH1T-2YP,8,2
MX77-CM5,2,1
L5JM-HQZ,9,1
KH6V-3TF,2,1
LRHJ-CCB,0,2
L21C-PNH,13,1
GSXV-D1P,0,1
L273-1YC,4,1
LDS1-DM6,1,6
G9FR-BH6,1,5
G9FR-BH6,12,2
GMZ7-PNR,2,1
GSXJ-VW8,5,1
GSX2-SDM,8,3
GS6Y-HYZ,1,3
LTYN-MKJ,3,5
GMZL-879,11,1
M2T1-B41,2,1
G9SF-5GF,0,1
G9SF-5GF,6,4
G9SF-5GF,7,1
GSXV-FL2,4,1
GS61-FPH,3,2
GSXV-84N,2,1
GSXV-84N,11,1
LTC8-K2X,0,1
LTC8-K2X,2,1
GS6B-4B4,2,1
GSXJ-H2Q,8,2
K4DW-1FT,3,1
K4DW-1FT,9,1
LK4D-6LS,11,1
GSXL-MDS,3,6
GSXL-MDS,6,3
GSXV-QZ1,1,4
GSXL-CVK,3,2
GMX8-77N,2,1
GSXL-KWR,0,2
GSXL-KWR,2,1
GSXL-KWR,6,2
GSXQ-X23,1,3
GSXQ-X23,3,5
LRZV-7W4,1,1
LRZV-7W4,1,2
GS6T-P1S,8,3
LVW8-W4X,0,1
LVW8-W4X,0,2
GS6B-H6Y,2,1
LVLZ-9ZZ,0,1
GSM9-1KC,10,1
L2BG-NGF,4,1
LBQW-GF3,3,1
GS3D-HWM,0,1
GSXV-WS1,0,1
GSXV-WS1,2,1
GSX2-VTM,2,1
L1QM-N1W,0,2
L1QM-N1W,3,1
L1QM-N1W,6,1
LL41-GHZ,15,1
LT75-75P,0,1
LR8Q-T8M,11,1
MMLY-T37,11,1
LYFV-M5D,0,2
GSXG-JHL,1,1
GSXG-JHL,3,1
GSXV-4CP,6,1
GSXV-4CP,7,1
GSXV-4CP,13,2
GSXL-B8G,11,1
LTCW-TBX,6,1
GS6B-CJX,2,1
GS6B-WFV,3,3
GS6Y-RBN,4,1
GS6Y-C5G,0,2
GS6Y-C5G,6,8
GS6Y-C5G,13,1
MFCV-Z8F,7,1
LVLP-KM6,6,1
LVLP-KM6,13,1
GSXL-VW5,2,1
GSXV-D6M,2,1
GSXG-MK3,4,1
LBHQ-F1N,0,1
GSX2-8Z5,0,1
GSX2-8Z5,1,3
GSXJ-K75,3,1
GSXJ-K75,3,2
GSXJ-BPJ,6,6
GS6Y-L7B,5,1
L1Y1-3W2,2,1
G9M7-4P7,7,1
GMHK-LFX,0,1
GMHK-LFX,1,3
LRFW-NPN,0,2
KNYX-YPV,1,6
KNYX-YPV,3,1
GS6Y-KWS,3,1
GS6Y-KWS,7,1
GSXV-CFH,2,1
G95H-Y2N,2,1
K2JM-DR3,0,1
GS6Y-M6X,4,1
LWMW-ZD1,0,1
LWMW-ZD1,1,6
L6M5-D2L,1,1
L6M5-D2L,1,6
LYT8-H25,0,1
LYT8-H25,0,2
L555-4PT,0,1
LR53-7KX,3,1
GS6B-M67,4,2
GS6B-M67,18,1
GSXJ-89Y,0,2
LK1S-89S,4,1
L5Y9-63L,15,1
LVJ1-L2Z,4,1
GSXV-WXH,4,1
LBP3-TW4,4,2
LBP3-TW4,6,1
GSX2-5K1,0,1
GSX2-5K1,0,2
GSX2-5K1,3,2
GS6B-6K3,6,8
GS6Y-6YG,3,5
GS6Y-6YG,7,1
GS6Y-R1N,3,4
GS6Y-R1N,16,1
KHM6-67P,2,1
LTJ2-8D3,0,2
LTJ2-8D3,1,4
GS6Y-W2N,3,1
GS6Y-W2N,3,2
LDF3-DDC,16,1
GSX2-73F,8,2
GSX2-73F,13,3
G9YB-1H3,1,6
GMLQ-TBW,13,1
L16J-87V,5,1
LDKX-STZ,1,4
LTXT-6FQ,6,1
MQCV-HWL,9,1
G9XW-HCM,1,4
L2WL-GMX,11,1
GSSR-WLY,5,1
GSSR-WLY,6,3
GMKT-G7D,1,1
GMKT-G7D,1,5
GMKT-G7D,9,1
GMKT-G7D,12,2
KZRK-13L,3,6
KZRK-13L,6,2
KZRK-13L,6,6
G9JW-MFG,6,2
G9JW-MFG,6,8
G9JW-MFG,13,1
G95C-PXY,1,4
GSXL-2F5,6,1
GSXL-2F5,6,2
GSXL-2F5,6,3
GSXL-2F5,7,1
LYM5-SN7,4,1
GS6B-WD8,0,1
GS6B-WD8,1,2
L624-13T,0,1
L624-13T,2,1
L624-13T,8,1
GMQ3-447,2,1
GS6B-FN4,0,2
GS6B-FN4,1,5
GS6B-FN4,3,1
GS6B-YGW,8,1
GS6B-YGW,10,2
GSXV-2MJ,16,1
GSXV-35V,0,2
LRH2-LQX,0,1
MSPD-FM7,1,1
L1QF-524,2,1
L2PK-Y9Q,6,1
GSX2-7HH,7,1
L217-1V9,5,2
L217-1V9,13,1
GS6Y-17H,1,4
GS6Y-17H,2,1
GS6Y-17H,3,6
GSXJ-FW1,0,2
GSXJ-FW1,1,6
GSXJ-FW1,3,2
LDZG-G1L,1,2
LTRQ-RS1,2,1
LTRQ-RS1,12,2
L2F1-KWN,2,1
LYXG-HKJ,0,2
LYXG-HKJ,1,1
LYXG-HKJ,1,3
LYXG-HKJ,1,6
LYXG-HKJ,3,5
LVCF-LX6,0,1
LVCF-LX6,11,1
LTY5-B9Y,16,1
LTY5-B9Y,17,1
GS6B-Y4D,4,1
L1V9-9CY,0,1
L1V9-9CY,6,2
LXSG-5SZ,1,4
LXSG-5SZ,3,1
KWFV-Y74,1,1
KWFV-Y74,3,2
LV6P-M22,0,1
LV6P-M22,1,3
LV6P-M22,7,1
LV6P-M22,12,1
L23K-BPW,0,1
L23K-BPW,13,1
GS6Y-LM1,2,1
GS6Y-PP4,3,2
GS6Y-6P2,7,1
GS6Y-667,4,1
LBLC-LXT,0,1
LBLC-LXT,3,2
LBLC-LXT,11,1
GSXV-4DD,2,1
GS6B-Q7J,1,4
LRYN-1W5,6,1
LRYN-1W5,6,7
LCVJ-6VD,0,1
GSXV-774,3,6
GS6Y-X43,2,1
GS6Y-FMY,1,6
GMJN-TMM,0,1
LY1Y-KS4,5,1
LY9B-RG5,4,1
GSXL-D63,1,1
LY34-162,3,6
LRXV-694,0,1
LRXV-694,6,2
LJPS-96N,0,1
MN91-6N2,0,2
MN91-6N2,3,2
L62R-JF5,8,1
GS6Y-FJT,3,2
GS6Y-FJT,3,3
GS6Y-FJT,6,1
GSXL-2RL,3,5
GSXL-2RL,10,1
GS6Y-GDX,0,2
GS6Y-GDX,3,2
GSXV-CDF,7,1
GS6Y-TYF,1,2
GS6Y-TYF,6,6
GSXV-759,6,1
LR5Y-K79,0,1
LR5Y-K79,3,2
LR5Y-K79,8,1
GS6Y-YQT,2,1
GS6Y-Y59,0,1
GS6Y-P66,1,5
GS6Y-P66,2,1
GSXL-WPY,7,1
LT1N-2QC,1,1
L1ZM-9RN,7,1
9KGV-LM9,13,3
9KGV-LM9,13,4
GSXL-LNW,1,1
GSXL-LNW,1,2
L22T-5LZ,14,2
GSXV-2J8,10,1
GSXK-BN2,1,1
GSXL-SNM,7,1
GS6B-H83,2,1
K2SY-Z4V,0,1
K2SY-Z4V,3,1
K2SY-Z4V,7,1
KPD2-PZ5,1,1
KPD2-PZ5,1,5
9HFX-XHD,3,1
LRJ5-R5L,0,1
LRJ5-R5L,11,1
G9QB-DDP,1,1
LYYM-ZMP,8,2
GS6Y-55B,1,3
GS6Y-55B,6,1
GS6Y-55B,6,6
GS6Y-55B,7,1
L2BW-DC9,0,1
L2BW-DC9,3,2
GS6T-547,3,6
GS6T-547,5,1
L2J7-1F3,1,4
GM2V-HP9,0,1
GM2V-HP9,3,3
GSXK-TR5,0,2
GSXK-TR5,4,1
GSXK-TR5,6,1
GSXK-TR5,7,1
LVSG-RWQ,1,6
LRCG-QDQ,3,2
GSXQ-62X,6,1
GSXL-6VH,4,1
GSXL-8J1,2,1
LHJG-6CQ,8,2
LHJG-6CQ,8,3
GS6Y-NYS,2,1
GSXL-28J,2,1
LVVK-XLJ,6,1
LVVK-XLJ,13,1
LBJR-5G3,3,1
L4T1-DTW,0,2
L4T1-DTW,13,2
L4T1-DTW,13,3
26L8-B7W,9,1
L5DB-WHP,8,1
GSXV-XGX,0,1
GSXV-XGX,2,1
GSXV-XGX,10,1
LDYF-RQV,0,2
LDYF-RQV,3,2
LDYF-RQV,3,3
LDYF-RQV,8,3
GS97-BMC,0,2
GS97-BMC,1,1
GS6B-6QM,0,1
GS6B-6QM,0,2
GS6B-6QM,3,2
MC83-899,6,5
MC83-899,8,1
LL92-HB2,0,1
LL92-HB2,13,1
GSCT-F5Y,4,4
G97Y-RVB,0,1
L641-SRZ,0,1
L641-SRZ,0,2
L641-SRZ,3,2
L641-SRZ,6,3
LTTZ-B8C,4,1
LKCZ-DL7,2,1
L5RQ-JFQ,8,2
LKR5-GPH,3,1
KH7R-4P1,0,1
KH7R-4P1,1,4
KH7R-4P1,3,5
LBDV-D97,0,2
LBDV-D97,3,2
LRD5-8KR,6,1
LTTB-C11,0,1
LTTB-C11,3,5
L26B-BSH,7,1
GSXV-H87,2,1
L26X-NCG,1,1
L26X-NCG,1,3
LKTV-GGH,1,1
GSXQ-4S7,1,6
GS6Y-X8Q,8,1
GS6Y-X8Q,13,1
LYHY-Z5C,5,1
GSXJ-1B3,0,1
GS6Y-HSJ,4,1
GSXL-S4C,4,1
LTFW-7W8,1,5
LTFW-7W8,3,1
GS6B-JRG,0,1
GS6B-JRG,11,1
GSX2-8QD,0,2
GSX2-8QD,3,4
LTF6-W3P,1,4
LTF6-W3P,1,6
GSXK-2MJ,0,1
GSXK-2MJ,1,3
KGS9-VDS,7,1
GSXL-L77,4,1
GS6Y-2XP,3,2
GS6T-N9H,6,1
MY91-FQR,0,1
MY91-FQR,1,2
9VHS-WX8,1,1
9VHS-WX8,1,2
GSXG-7SP,0,1
L2SD-2VK,8,2
LBK5-YKZ,2,1
GSXL-S32,1,4
GSX2-52F,6,7
GS6B-87M,0,1
GS6B-87M,4,1
GS6B-87M,6,1
GS6B-87M,7,1
GS8N-P1N,5,1
G9VY-93T,0,1
G9VY-93T,6,2
G9VY-93T,6,3
LBGZ-28H,4,1
LRMS-Z2L,0,2
L2HW-1KR,0,2
L2HW-1KR,3,1
GSX2-TVT,0,1
LB35-VT8,4,1
LB35-VT8,4,2
GSXL-V1J,4,1
LLMQ-P7H,0,1
LLMQ-P7H,6,3
GSXJ-1BV,3,1
GSXJ-1BV,3,2
GSXJ-1BV,6,2
LR2T-Y6R,4,1
GS6B-3JR,0,1
GS6B-3JR,1,3
GS6B-3JR,3,2
GS6B-3JR,3,5
GS6Y-N3W,0,1
GS6Y-G2V,4,1
LY9X-LRX,4,1
GSXT-5S3,7,1
GSXQ-22B,4,1
GSXQ-22B,17,1
GS6Y-FNJ,7,1
LT2Q-XWZ,13,1
LR9K-NKG,5,1
LR9K-NKG,9,1
LR9K-NKG,11,1
L5T4-PCW,0,1
GS6Y-CLC,1,4
L1PL-FTW,6,1
L1PL-FTW,7,1
GSXJ-XPQ,2,1
LBLH-711,0,2
G9RB-GVQ,0,2
LT8T-VSK,1,1
LT8T-VSK,2,1
L279-753,3,2
GSXV-45X,2,1
GS6Y-SGB,3,2
GS6B-ZJP,0,2
GS6Y-7B4,6,3
LRXD-BZ8,3,6
GSXL-5X2,0,1
GSXL-5X2,0,2
L5V2-K4L,6,6
L1WS-2ZB,5,1
LRZB-WH6,0,1
LRZB-WH6,3,2
MQQP-3MZ,0,1
MQQP-3MZ,6,1
MQQP-3MZ,6,2
LLC7-J69,11,1
GSXL-8BM,0,2
GSXL-8BM,3,2
G9DQ-LNW,11,1
LZR1-D27,0,2
G9S7-2X3,0,1
LDPT-QJ8,3,2
GSXL-6D6,3,1
L5YS-Q7T,0,1
L5YS-Q7T,1,1
L2XB-TKK,1,1
L2XB-TKK,2,1
GMXC-2VD,0,1
GMXC-2VD,1,1
GMXC-2VD,11,1
L5B2-56M,7,1
GSXG-HBK,0,1
GS61-849,2,1
2WNR-TRY,0,2
GMWC-Q5B,2,1
LYPP-8LQ,0,1
LYPP-8LQ,6,1
LYPP-8LQ,7,1
LYPP-8LQ,13,1
LKRV-P21,16,1
LCPL-13S,0,1
LY9T-S5D,4,1
GSXL-YC3,7,1
GSXL-YC3,10,2
GM9R-7VK,0,1
GM9R-7VK,7,1
GS6Y-F4Z,2,1
LRZR-8V5,0,1
L2JT-3XV,4,1
LBC8-PGM,2,1
LBC8-PGM,16,1
LTJV-PT6,16,1
GS6B-MWJ,7,1
LKY7-92P,5,1
LBN9-ZY3,2,1
LVDF-4ZB,3,6
L1M6-N5K,1,4
L41N-Z1Y,0,1
L41N-Z1Y,3,4
L41N-Z1Y,6,1
LV77-X23,0,1
LV77-X23,1,3
LTPP-MSL,0,1
LTPP-MSL,3,4
LTPP-MSL,3,5
LTPP-MSL,4,1
LTPP-MSL,6,1
L1WN-FGC,0,1
GS6Y-FQL,0,1
GS6Y-FQL,4,1
GS6Y-FQL,4,2
GS6Y-FQL,6,1
GS6Y-FQL,7,1
LB2H-CT5,0,1
LKBG-S6N,3,2
GS6B-M27,1,4
LDT5-B9L,6,1
LDT5-B9L,13,1
L1LF-55K,0,1
L1LF-55K,1,3
GMN1-S17,6,2
GSXJ-6TM,0,1
L6FL-Z6Y,0,1
L6FL-Z6Y,3,3
LRQB-7RN,14,2
