PID,code,social,honorary_or_political,obs15,professional,professional,gent_club,country_club,frat_order,hereditary,undergrad_club
LRW8-JNN,177,1,0,1.0,0,0,0,0,0,0,0
LRW8-JNN,186,0,0,1.0,1,0,0,0,0,0,0
LTWM-RGP,175,0,0,1.0,1,0,0,0,0,0,0
GS82-6J8,32,1,0,1.0,0,0,0,1,0,0,0
GS8K-1K5,86,1,1,1.0,0,0,0,0,0,0,0
GS8K-1K5,177,1,0,1.0,0,0,0,0,0,0,0
GS8K-1K5,287,1,1,1.0,0,0,0,0,0,0,0
K4NY-P31,73,1,0,1.0,0,0,0,0,1,0,0
K4NY-P31,82,1,0,1.0,0,0,0,0,0,0,0
K4NY-P31,85,1,0,1.0,0,0,0,1,0,0,0
GS8D-YK4,19,0,0,1.0,1,0,0,0,0,0,0
GS8D-YK4,175,0,0,1.0,1,0,0,0,0,0,0
GS8D-YK4,186,0,0,1.0,1,0,0,0,0,0,0
GS82-QCD,19,0,0,1.0,1,0,0,0,0,0,0
GS82-QCD,111,1,0,1.0,0,0,0,0,0,0,0
GS82-QCD,175,0,0,1.0,1,0,0,0,0,0,0
GS8K-RCQ,46,1,0,1.0,0,0,0,0,0,0,0
GS8K-RCQ,63,0,0,1.0,1,0,0,0,0,0,0
GS8K-RCQ,87,1,0,1.0,0,0,0,0,0,0,0
GS8K-RCQ,191,0,0,1.0,1,0,0,0,0,0,0
LRZ2-PPW,16,0,0,1.0,0,1,0,0,0,0,0
LRZ2-PPW,32,1,0,1.0,0,0,0,1,0,0,0
LRZ2-PPW,36,1,0,1.0,0,0,0,0,1,0,0
LRZ2-PPW,59,1,0,1.0,0,0,0,0,1,0,0
LRZ2-PPW,73,1,0,1.0,0,0,0,0,1,0,0
GSDR-3D1,186,0,0,1.0,1,0,0,0,0,0,0
L5LR-55H,32,1,0,1.0,0,0,0,1,0,0,0
L5LR-55H,46,1,0,1.0,0,0,0,0,0,0,0
L5LR-55H,87,1,0,1.0,0,0,0,0,0,0,0
L5LR-55H,177,1,0,1.0,0,0,0,0,0,0,0
LTNT-Z2H,46,1,0,1.0,0,0,0,0,0,0,0
LTNT-Z2H,81,1,0,1.0,0,0,1,0,0,0,0
LTNT-Z2H,87,1,0,1.0,0,0,0,0,0,0,0
LTNT-Z2H,138,0,0,1.0,0,0,0,0,0,0,0
LTNT-Z2H,181,1,0,1.0,0,0,1,0,0,0,0
LTNT-Z2H,201,1,0,1.0,0,0,0,0,0,0,0
LTNT-Z2H,208,1,1,1.0,0,0,0,0,0,0,0
LTNT-Z2H,296,1,0,1.0,0,0,1,0,0,0,0
LCJN-T6M,7,0,1,1.0,1,0,0,0,0,0,0
LCJN-T6M,157,1,0,1.0,0,0,1,0,0,0,0
LCJN-T6M,169,1,0,1.0,0,0,0,1,0,0,0
LCJN-T6M,208,1,1,1.0,0,0,0,0,0,0,0
GS8D-B3N,87,1,0,1.0,0,0,0,0,0,0,0
GS8K-JKJ,87,1,0,1.0,0,0,0,0,0,0,0
GS8K-JKJ,169,1,0,1.0,0,0,0,1,0,0,0
GS8K-13M,121,0,0,1.0,1,0,0,0,0,0,0
GS8K-13M,174,1,0,1.0,0,0,0,0,0,0,0
GS8K-13M,175,0,0,1.0,1,0,0,0,0,0,0
GS8K-13M,177,1,0,1.0,0,0,0,0,0,0,0
GS8K-13M,188,1,0,1.0,0,0,0,0,0,0,0
GS8K-13M,199,0,0,1.0,1,0,0,0,0,0,0
GS8K-13M,201,1,0,1.0,0,0,0,0,0,0,0
LDQR-ZXH,59,1,0,1.0,0,0,0,0,1,0,0
LDQR-ZXH,87,1,0,1.0,0,0,0,0,0,0,0
LDQR-ZXH,132,0,0,1.0,0,0,0,0,0,0,0
LDQR-ZXH,169,1,0,1.0,0,0,0,1,0,0,0
LDQR-ZXH,170,1,0,1.0,0,0,0,0,0,0,0
LDQR-ZXH,177,1,0,1.0,0,0,0,0,0,0,0
LDQR-ZXH,215,1,0,1.0,0,0,0,0,1,0,0
GS86-TSY,46,1,0,1.0,0,0,0,0,0,0,0
GS86-TSY,87,1,0,1.0,0,0,0,0,0,0,0
L5CY-FLL,7,0,1,1.0,1,0,0,0,0,0,0
L5CY-FLL,32,1,0,1.0,0,0,0,1,0,0,0
L5CY-FLL,204,1,0,1.0,0,1,1,0,0,0,0
L5CY-FLL,208,1,1,1.0,0,0,0,0,0,0,0
L5CY-FLL,216,1,0,1.0,0,0,0,0,0,1,0
M1G3-15W,186,0,0,1.0,1,0,0,0,0,0,0
GS8L-873,44,1,0,1.0,0,0,0,0,0,0,0
GS8L-873,46,1,0,1.0,0,0,0,0,0,0,0
GS8L-873,87,1,0,1.0,0,0,0,0,0,0,0
GS8L-873,175,0,0,1.0,1,0,0,0,0,0,0
GS86-9HB,6,0,0,1.0,1,0,0,0,0,0,0
GS86-9HB,190,0,0,1.0,1,0,0,0,0,0,0
GS8L-91H,32,1,0,1.0,0,0,0,1,0,0,0
GS8L-91H,85,1,0,1.0,0,0,0,1,0,0,0
GS8L-91H,128,1,0,1.0,0,0,0,1,0,0,0
LDHW-B8G,23,0,0,1.0,1,0,0,0,0,0,0
LDHW-B8G,51,1,0,1.0,0,0,0,0,0,0,1
LDHW-B8G,193,0,0,1.0,1,0,0,0,0,0,0
LDHW-B8G,200,0,0,1.0,1,0,0,0,0,0,0
LDHW-B8G,217,0,1,1.0,1,0,0,0,0,0,0
LDHW-B8G,342,1,0,1.0,0,0,0,0,0,0,1
GS86-3XQ,36,1,0,1.0,0,0,0,0,1,0,0
GS86-3XQ,40,1,0,1.0,0,0,0,0,0,0,0
GS86-3XQ,53,1,0,1.0,0,0,0,0,0,0,0
GS86-3XQ,60,0,0,1.0,1,0,0,0,0,0,0
GS86-3XQ,87,1,0,1.0,0,0,0,0,0,0,0
GS86-3XQ,132,0,0,1.0,0,0,0,0,0,0,0
GS86-3XQ,168,0,0,1.0,1,0,0,0,0,0,0
GS86-3XQ,212,0,0,1.0,0,0,0,0,0,0,0
KWZY-64C,5,0,0,1.0,1,0,0,0,0,0,0
KWZY-64C,73,1,0,1.0,0,0,0,0,1,0,0
KWZY-64C,168,0,0,1.0,1,0,0,0,0,0,0
L5XJ-824,41,1,0,1.0,0,0,0,0,0,0,0
L5XJ-824,69,0,1,1.0,0,0,0,0,0,0,1
L5XJ-824,87,1,0,1.0,0,0,0,0,0,0,0
L5XJ-824,191,0,0,1.0,1,0,0,0,0,0,0
GS8K-7Z6,40,1,0,1.0,0,0,0,0,0,0,0
GS8K-7Z6,87,1,0,1.0,0,0,0,0,0,0,0
GS8K-7Z6,186,0,0,1.0,1,0,0,0,0,0,0
GS8K-7Z6,188,1,0,1.0,0,0,0,0,0,0,0
GSD6-J93,32,1,0,1.0,0,0,0,1,0,0,0
GSD6-J93,46,1,0,1.0,0,0,0,0,0,0,0
GSD6-J93,87,1,0,1.0,0,0,0,0,0,0,0
GSD6-J93,169,1,0,1.0,0,0,0,1,0,0,0
GSD6-J93,176,1,0,1.0,0,0,0,1,0,0,0
GSD6-J93,291,1,0,1.0,0,0,1,0,0,0,0
GS8V-YGX,19,0,0,1.0,1,0,0,0,0,0,0
GS8V-YGX,87,1,0,1.0,0,0,0,0,0,0,0
GS8V-YGX,137,0,0,1.0,0,0,0,0,0,0,0
GS8V-YGX,175,0,0,1.0,1,0,0,0,0,0,0
LDNL-F59,46,1,0,1.0,0,0,0,0,0,0,0
LDNL-F59,82,1,0,1.0,0,0,0,0,0,0,0
LDNL-F59,87,1,0,1.0,0,0,0,0,0,0,0
LDLV-Y9Q,41,1,0,1.0,0,0,0,0,0,0,0
LDLV-Y9Q,87,1,0,1.0,0,0,0,0,0,0,0
LDLV-Y9Q,175,0,0,1.0,1,0,0,0,0,0,0
L8RC-QBY,48,1,0,1.0,0,0,0,0,0,0,0
L8RC-QBY,87,1,0,1.0,0,0,0,0,0,0,0
GM8D-Y1R,32,1,0,1.0,0,0,0,1,0,0,0
GM8D-Y1R,296,1,0,1.0,0,0,1,0,0,0,0
GS8F-9YH,169,1,0,1.0,0,0,0,1,0,0,0
GS8N-FL4,51,1,0,1.0,0,0,0,0,0,0,1
GS8N-FL4,193,0,0,1.0,1,0,0,0,0,0,0
KLCD-QL9,46,1,0,1.0,0,0,0,0,0,0,0
KLCD-QL9,87,1,0,1.0,0,0,0,0,0,0,0
GS8L-Q6S,59,1,0,1.0,0,0,0,0,1,0,0
GS8L-Q6S,87,1,0,1.0,0,0,0,0,0,0,0
GS8L-Q6S,160,0,0,1.0,0,1,0,0,0,0,0
GS8L-Q6S,177,1,0,1.0,0,0,0,0,0,0,0
GS8L-Q6S,189,0,0,1.0,0,1,0,0,0,0,0
GS8L-Q6S,215,1,0,1.0,0,0,0,0,1,0,0
GS8L-L6H,41,1,0,1.0,0,0,0,0,0,0,0
GS8L-L6H,59,1,0,1.0,0,0,0,0,1,0,0
GS8L-L6H,87,1,0,1.0,0,0,0,0,0,0,0
GS8L-L6H,155,0,0,1.0,1,0,0,0,0,0,0
GS8L-L6H,193,0,0,1.0,1,0,0,0,0,0,0
L6J8-WHQ,59,1,0,1.0,0,0,0,0,1,0,0
GS8F-NPP,32,1,0,1.0,0,0,0,1,0,0,0
GS8F-NPP,51,1,0,1.0,0,0,0,0,0,0,1
GS8F-NPP,193,0,0,1.0,1,0,0,0,0,0,0
GS8F-NPP,205,0,1,1.0,1,0,0,0,0,0,0
GS8F-NPP,300,1,0,1.0,0,0,1,0,0,0,0
LX7M-2RN,3,0,0,1.0,1,0,0,0,0,0,0
LX7M-2RN,19,0,0,1.0,1,0,0,0,0,0,0
LX7M-2RN,30,1,0,1.0,0,0,1,0,0,0,0
LX7M-2RN,46,1,0,1.0,0,0,0,0,0,0,0
LX7M-2RN,74,0,1,1.0,0,0,0,0,0,0,0
LX7M-2RN,85,1,0,1.0,0,0,0,1,0,0,0
LX7M-2RN,87,1,0,1.0,0,0,0,0,0,0,0
LX7M-2RN,128,1,0,1.0,0,0,0,1,0,0,0
LX7M-2RN,169,1,0,1.0,0,0,0,1,0,0,0
LX7M-2RN,175,0,0,1.0,1,0,0,0,0,0,0
LX7M-2RN,190,0,0,1.0,1,0,0,0,0,0,0
LX7M-2RN,208,1,1,1.0,0,0,0,0,0,0,0
GS82-M8M,169,1,0,1.0,0,0,0,1,0,0,0
GS82-M8M,176,1,0,1.0,0,0,0,1,0,0,0
L5Y8-C9R,186,0,0,1.0,1,0,0,0,0,0,0
LY7H-2VH,58,1,0,1.0,0,0,0,0,1,0,0
GS8F-NQ5,32,1,0,1.0,0,0,0,1,0,0,0
GS8F-NQ5,46,1,0,1.0,0,0,0,0,0,0,0
GS8F-NQ5,87,1,0,1.0,0,0,0,0,0,0,0
GS8F-NQ5,156,0,1,1.0,1,0,0,0,0,0,0
GS8F-NQ5,168,0,0,1.0,1,0,0,0,0,0,0
GS8F-NQ5,180,1,0,1.0,0,0,1,0,0,0,0
GS8F-NQ5,189,0,0,1.0,0,1,0,0,0,0,0
GS8F-NQ5,225,0,0,1.0,0,0,0,0,0,0,0
GS8F-NQ5,330,1,0,1.0,0,0,0,0,0,0,1
9HXL-Q65,7,0,1,1.0,1,0,0,0,0,0,0
9HXL-Q65,208,1,1,1.0,0,0,0,0,0,0,0
LCSB-HPR,14,0,0,1.0,1,0,0,0,0,0,0
LCSB-HPR,40,1,0,1.0,0,0,0,0,0,0,0
LCSB-HPR,46,1,0,1.0,0,0,0,0,0,0,0
LCSB-HPR,87,1,0,1.0,0,0,0,0,0,0,0
LCSB-HPR,123,1,0,1.0,0,0,0,1,0,0,0
LCSB-HPR,173,1,0,1.0,0,0,1,0,0,0,0
LCSB-HPR,180,1,0,1.0,0,0,1,0,0,0,0
LCSB-HPR,193,0,0,1.0,1,0,0,0,0,0,0
LCSB-HPR,194,0,0,1.0,1,0,0,0,0,0,0
LCSB-HPR,208,1,1,1.0,0,0,0,0,0,0,0
LCSB-HPR,248,0,0,1.0,1,0,0,0,0,0,0
LRCX-7Z3,11,0,0,1.0,1,0,0,0,0,0,0
LRCX-7Z3,19,0,0,1.0,1,0,0,0,0,0,0
LRCX-7Z3,61,0,0,1.0,1,0,0,0,0,0,0
LRCX-7Z3,175,0,0,1.0,1,0,0,0,0,0,0
LRCX-7Z3,188,1,0,1.0,0,0,0,0,0,0,0
GS8X-3SS,175,0,0,1.0,1,0,0,0,0,0,0
GS8X-3SS,188,1,0,1.0,0,0,0,0,0,0,0
GS8X-3SS,190,0,0,1.0,1,0,0,0,0,0,0
GM56-51F,32,1,0,1.0,0,0,0,1,0,0,0
GM56-51F,169,1,0,1.0,0,0,0,1,0,0,0
GM56-51F,190,0,0,1.0,1,0,0,0,0,0,0
GM56-51F,193,0,0,1.0,1,0,0,0,0,0,0
GS8L-528,87,1,0,1.0,0,0,0,0,0,0,0
L2VD-XVJ,19,0,0,1.0,1,0,0,0,0,0,0
L2VD-XVJ,27,1,0,1.0,0,0,0,0,1,0,0
L2VD-XVJ,59,1,0,1.0,0,0,0,0,1,0,0
L2VD-XVJ,61,0,0,1.0,1,0,0,0,0,0,0
L2VD-XVJ,83,0,0,1.0,0,1,0,0,0,0,0
L2VD-XVJ,175,0,0,1.0,1,0,0,0,0,0,0
L2VD-XVJ,189,0,0,1.0,0,1,0,0,0,0,0
LRG8-RPC,51,1,0,1.0,0,0,0,0,0,0,1
LRG8-RPC,85,1,0,1.0,0,0,0,1,0,0,0
LRG8-RPC,193,0,0,1.0,1,0,0,0,0,0,0
LRG8-RPC,201,1,0,1.0,0,0,0,0,0,0,0
LRG8-RPC,217,0,1,1.0,1,0,0,0,0,0,0
GS8L-2KR,321,1,0,1.0,0,0,0,0,0,0,1
LJL3-169,69,0,1,1.0,0,0,0,0,0,0,1
LJL3-169,318,0,1,1.0,0,0,0,0,0,0,1
9J4J-6FM,16,0,0,1.0,0,1,0,0,0,0,0
9J4J-6FM,32,1,0,1.0,0,0,0,1,0,0,0
9J4J-6FM,36,1,0,1.0,0,0,0,0,1,0,0
9J4J-6FM,73,1,0,1.0,0,0,0,0,1,0,0
9J4J-6FM,169,1,0,1.0,0,0,0,1,0,0,0
9J4J-6FM,170,1,0,1.0,0,0,0,0,0,0,0
9J4J-6FM,189,0,0,1.0,0,1,0,0,0,0,0
9J4J-6FM,192,0,0,1.0,1,0,0,0,0,0,0
9J4J-6FM,193,0,0,1.0,1,0,0,0,0,0,0
LLWM-W9G,32,1,0,1.0,0,0,0,1,0,0,0
LLWM-W9G,46,1,0,1.0,0,0,0,0,0,0,0
LLWM-W9G,87,1,0,1.0,0,0,0,0,0,0,0
LLWM-W9G,269,1,0,1.0,0,0,1,0,0,0,0
L23Y-XDQ,32,1,0,1.0,0,0,0,1,0,0,0
L23Y-XDQ,174,1,0,1.0,0,0,0,0,0,0,0
GS8K-P28,188,1,0,1.0,0,0,0,0,0,0,0
GS8K-P28,212,0,0,1.0,0,0,0,0,0,0,0
GS8K-P28,223,0,0,1.0,1,0,0,0,0,0,0
L2Y1-9NF,6,0,0,1.0,1,0,0,0,0,0,0
L2Y1-9NF,25,1,0,1.0,0,0,0,0,0,0,0
L2Y1-9NF,32,1,0,1.0,0,0,0,1,0,0,0
L2Y1-9NF,170,1,0,1.0,0,0,0,0,0,0,0
L2Y1-9NF,190,0,0,1.0,1,0,0,0,0,0,0
L2Y1-9NF,193,0,0,1.0,1,0,0,0,0,0,0
LY9M-C28,30,1,0,1.0,0,0,1,0,0,0,0
LY9M-C28,46,1,0,1.0,0,0,0,0,0,0,0
LY9M-C28,87,1,0,1.0,0,0,0,0,0,0,0
LY9M-C28,191,0,0,1.0,1,0,0,0,0,0,0
LY9M-C28,201,1,0,1.0,0,0,0,0,0,0,0
LY9M-C28,208,1,1,1.0,0,0,0,0,0,0,0
LY9M-C28,239,1,0,1.0,0,0,1,0,0,0,0
L52M-MHQ,13,0,0,1.0,1,0,0,0,0,0,0
L52M-MHQ,37,1,0,1.0,0,0,0,1,0,0,0
L52M-MHQ,176,1,0,1.0,0,0,0,1,0,0,0
L52M-MHQ,192,0,0,1.0,1,0,0,0,0,0,0
9KGQ-CWD,46,1,0,1.0,0,0,0,0,0,0,0
9KGQ-CWD,68,0,0,1.0,1,0,0,0,0,0,0
9KGQ-CWD,82,1,0,1.0,0,0,0,0,0,0,0
9KGQ-CWD,85,1,0,1.0,0,0,0,1,0,0,0
9KGQ-CWD,87,1,0,1.0,0,0,0,0,0,0,0
9KGQ-CWD,155,0,0,1.0,1,0,0,0,0,0,0
9KGQ-CWD,158,1,0,1.0,0,0,0,1,0,0,0
9KGQ-CWD,194,0,0,1.0,1,0,0,0,0,0,0
L5JR-GPK,41,1,0,1.0,0,0,0,0,0,0,0
L5JR-GPK,46,1,0,1.0,0,0,0,0,0,0,0
L5JR-GPK,77,1,0,1.0,0,0,1,0,0,0,0
L5JR-GPK,78,1,0,1.0,0,0,1,0,0,0,0
L5JR-GPK,87,1,0,1.0,0,0,0,0,0,0,0
L5JR-GPK,168,0,0,1.0,1,0,0,0,0,0,0
L5JR-GPK,261,1,0,1.0,0,0,1,0,0,0,0
L5JR-GPK,310,1,0,1.0,0,0,1,0,0,0,0
LBJR-BB1,19,0,0,1.0,1,0,0,0,0,0,0
LBJR-BB1,58,1,0,1.0,0,0,0,0,1,0,0
LBJR-BB1,175,0,0,1.0,1,0,0,0,0,0,0
LBJR-BB1,188,1,0,1.0,0,0,0,0,0,0,0
GS8X-L4F,59,1,0,1.0,0,0,0,0,1,0,0
GS8X-L4F,168,0,0,1.0,1,0,0,0,0,0,0
L6SW-WY6,14,0,0,1.0,1,0,0,0,0,0,0
L6SW-WY6,51,1,0,1.0,0,0,0,0,0,0,1
L6SW-WY6,193,0,0,1.0,1,0,0,0,0,0,0
LB33-W69,32,1,0,1.0,0,0,0,1,0,0,0
LB33-W69,59,1,0,1.0,0,0,0,0,1,0,0
LB33-W69,169,1,0,1.0,0,0,0,1,0,0,0
LB33-W69,177,1,0,1.0,0,0,0,0,0,0,0
LHK1-N9H,73,1,0,1.0,0,0,0,0,1,0,0
LHK1-N9H,87,1,0,1.0,0,0,0,0,0,0,0
L69P-JQD,3,0,0,1.0,1,0,0,0,0,0,0
L69P-JQD,26,0,0,1.0,1,0,0,0,0,0,0
L69P-JQD,30,1,0,1.0,0,0,1,0,0,0,0
L69P-JQD,41,1,0,1.0,0,0,0,0,0,0,0
L69P-JQD,46,1,0,1.0,0,0,0,0,0,0,0
L69P-JQD,85,1,0,1.0,0,0,0,1,0,0,0
L69P-JQD,87,1,0,1.0,0,0,0,0,0,0,0
L69P-JQD,153,0,0,1.0,1,0,0,0,0,0,0
L69P-JQD,160,0,0,1.0,0,1,0,0,0,0,0
L69P-JQD,168,0,0,1.0,1,0,0,0,0,0,0
L69P-JQD,169,1,0,1.0,0,0,0,1,0,0,0
L69P-JQD,189,0,0,1.0,0,1,0,0,0,0,0
L69P-JQD,190,0,0,1.0,1,0,0,0,0,0,0
LRCJ-77H,19,0,0,1.0,1,0,0,0,0,0,0
LRCJ-77H,175,0,0,1.0,1,0,0,0,0,0,0
LRCJ-77H,223,0,0,1.0,1,0,0,0,0,0,0
LRCJ-77H,255,1,0,1.0,0,0,1,0,0,0,0
L5CP-4G3,41,1,0,1.0,0,0,0,0,0,0,0
L5CP-4G3,87,1,0,1.0,0,0,0,0,0,0,0
GS86-L76,19,0,0,1.0,1,0,0,0,0,0,0
GS86-L76,61,0,0,1.0,1,0,0,0,0,0,0
GS86-L76,175,0,0,1.0,1,0,0,0,0,0,0
L7W3-MKW,190,0,0,1.0,1,0,0,0,0,0,0
G9W7-WPN,142,1,0,1.0,0,0,0,0,1,0,0
L5P5-F26,8,0,0,1.0,1,0,0,0,0,0,0
L5P5-F26,11,0,0,1.0,1,0,0,0,0,0,0
L5P5-F26,19,0,0,1.0,1,0,0,0,0,0,0
L5P5-F26,59,1,0,1.0,0,0,0,0,1,0,0
L5P5-F26,175,0,0,1.0,1,0,0,0,0,0,0
L5P5-F26,188,1,0,1.0,0,0,0,0,0,0,0
L5P5-F26,197,0,0,1.0,1,0,0,0,0,0,0
L5P5-F26,223,0,0,1.0,1,0,0,0,0,0,0
L1CM-7WP,40,1,0,1.0,0,0,0,0,0,0,0
L1CM-7WP,87,1,0,1.0,0,0,0,0,0,0,0
L1CM-7WP,186,0,0,1.0,1,0,0,0,0,0,0
MYYN-GLP,32,1,0,1.0,0,0,0,1,0,0,0
MYYN-GLP,46,1,0,1.0,0,0,0,0,0,0,0
MYYN-GLP,87,1,0,1.0,0,0,0,0,0,0,0
MYYN-GLP,169,1,0,1.0,0,0,0,1,0,0,0
MYYN-GLP,263,0,0,1.0,1,0,0,0,0,0,0
GS8X-CHK,291,1,0,1.0,0,0,1,0,0,0,0
GS8L-NXH,145,0,0,1.0,1,0,0,0,0,0,0
GS8X-XKF,55,0,0,1.0,1,0,0,0,0,0,0
GS8X-XKF,108,0,0,1.0,0,1,0,0,0,0,0
GS8X-XKF,111,1,0,1.0,0,0,0,0,0,0,0
GS8X-XKF,189,0,0,1.0,0,1,0,0,0,0,0
GS8X-XKF,193,0,0,1.0,1,0,0,0,0,0,0
GS86-LD7,87,1,0,1.0,0,0,0,0,0,0,0
GS86-LD7,188,1,0,1.0,0,0,0,0,0,0,0
GS86-LD7,192,0,0,1.0,1,0,0,0,0,0,0
GS86-LD7,207,1,0,1.0,0,0,0,0,0,0,0
LY86-YCR,46,1,0,1.0,0,0,0,0,0,0,0
LY86-YCR,85,1,0,1.0,0,0,0,1,0,0,0
LY86-YCR,87,1,0,1.0,0,0,0,0,0,0,0
LY86-YCR,169,1,0,1.0,0,0,0,1,0,0,0
GS86-VSB,36,1,0,1.0,0,0,0,0,1,0,0
GS86-VSB,142,1,0,1.0,0,0,0,0,1,0,0
GS86-VSB,170,1,0,1.0,0,0,0,0,0,0,0
GS86-VSB,189,0,0,1.0,0,1,0,0,0,0,0
GS86-VSB,199,0,0,1.0,1,0,0,0,0,0,0
GS8F-WKQ,206,1,0,1.0,0,0,1,0,0,0,0
LB3G-R1C,46,1,0,1.0,0,0,0,0,0,0,0
LB3G-R1C,87,1,0,1.0,0,0,0,0,0,0,0
LDY7-CNX,32,1,0,1.0,0,0,0,1,0,0,0
LDY7-CNX,56,1,0,1.0,0,0,1,0,0,0,0
LJK4-VLQ,46,1,0,1.0,0,0,0,0,0,0,0
LJK4-VLQ,62,1,0,1.0,0,0,1,0,0,0,0
LJK4-VLQ,87,1,0,1.0,0,0,0,0,0,0,0
99MZ-7PY,5,0,0,1.0,1,0,0,0,0,0,0
99MZ-7PY,82,1,0,1.0,0,0,0,0,0,0,0
99MZ-7PY,168,0,0,1.0,1,0,0,0,0,0,0
GS86-RNP,25,1,0,1.0,0,0,0,0,0,0,0
GS86-RNP,33,1,0,1.0,0,0,1,0,0,0,0
GS86-RNP,46,1,0,1.0,0,0,0,0,0,0,0
GS86-RNP,59,1,0,1.0,0,0,0,0,1,0,0
GS86-RNP,85,1,0,1.0,0,0,0,1,0,0,0
GS86-RNP,87,1,0,1.0,0,0,0,0,0,0,0
GS86-RNP,134,0,0,1.0,0,0,0,0,0,0,0
GS86-RNP,170,1,0,1.0,0,0,0,0,0,0,0
GS86-RNP,182,1,0,1.0,0,0,1,0,0,0,0
GS86-RNP,216,1,0,1.0,0,0,0,0,0,1,0
GS82-82S,6,0,0,1.0,1,0,0,0,0,0,0
GS82-82S,110,0,0,1.0,1,0,0,0,0,0,0
GS82-82S,175,0,0,1.0,1,0,0,0,0,0,0
GS82-82S,190,0,0,1.0,1,0,0,0,0,0,0
GS82-82S,223,0,0,1.0,1,0,0,0,0,0,0
GS8L-3RK,41,1,0,1.0,0,0,0,0,0,0,0
GS8L-3RK,87,1,0,1.0,0,0,0,0,0,0,0
GS8L-3RK,132,0,0,1.0,0,0,0,0,0,0,0
GS8L-3RK,155,0,0,1.0,1,0,0,0,0,0,0
GS8L-3RK,194,0,0,1.0,1,0,0,0,0,0,0
GS8L-3RK,225,0,0,1.0,0,0,0,0,0,0,0
LRC6-QC8,59,1,0,1.0,0,0,0,0,1,0,0
LRC6-QC8,87,1,0,1.0,0,0,0,0,0,0,0
LRC6-QC8,133,0,0,1.0,0,0,0,0,0,0,0
LRC6-QC8,188,1,0,1.0,0,0,0,0,0,0,0
9M12-XB4,12,0,0,1.0,1,0,0,0,0,0,0
9M12-XB4,19,0,0,1.0,1,0,0,0,0,0,0
9M12-XB4,32,1,0,1.0,0,0,0,1,0,0,0
9M12-XB4,59,1,0,1.0,0,0,0,0,1,0,0
9M12-XB4,61,0,0,1.0,1,0,0,0,0,0,0
9M12-XB4,73,1,0,1.0,0,0,0,0,1,0,0
9M12-XB4,168,0,0,1.0,1,0,0,0,0,0,0
9M12-XB4,174,1,0,1.0,0,0,0,0,0,0,0
9M12-XB4,175,0,0,1.0,1,0,0,0,0,0,0
9M12-XB4,189,0,0,1.0,0,1,0,0,0,0,0
9M12-XB4,201,1,0,1.0,0,0,0,0,0,0,0
9M12-XB4,208,1,1,1.0,0,0,0,0,0,0,0
LRBB-Z2L,32,1,0,1.0,0,0,0,1,0,0,0
LRBB-Z2L,177,1,0,1.0,0,0,0,0,0,0,0
LRBB-Z2L,188,1,0,1.0,0,0,0,0,0,0,0
LRBB-Z2L,192,0,0,1.0,1,0,0,0,0,0,0
LRBB-Z2L,199,0,0,1.0,1,0,0,0,0,0,0
LRBB-Z2L,214,0,0,1.0,1,0,0,0,0,0,0
LRBB-Z2L,317,1,0,1.0,0,0,1,0,0,0,0
LWJH-VMN,169,1,0,1.0,0,0,0,1,0,0,0
L2NL-Y37,5,0,0,1.0,1,0,0,0,0,0,0
L2NL-Y37,42,1,0,1.0,0,0,0,0,0,0,0
L2NL-Y37,87,1,0,1.0,0,0,0,0,0,0,0
L2NL-Y37,168,0,0,1.0,1,0,0,0,0,0,0
L2NL-Y37,188,1,0,1.0,0,0,0,0,0,0,0
LVH5-Y23,30,1,0,1.0,0,0,1,0,0,0,0
LVH5-Y23,33,1,0,1.0,0,0,1,0,0,0,0
LVH5-Y23,46,1,0,1.0,0,0,0,0,0,0,0
LVH5-Y23,82,1,0,1.0,0,0,0,0,0,0,0
LVH5-Y23,87,1,0,1.0,0,0,0,0,0,0,0
LVH5-Y23,176,1,0,1.0,0,0,0,1,0,0,0
GS8K-KNL,87,1,0,1.0,0,0,0,0,0,0,0
GS8K-KNL,168,0,0,1.0,1,0,0,0,0,0,0
GMX1-JPX,168,0,0,1.0,1,0,0,0,0,0,0
GMX1-JPX,177,1,0,1.0,0,0,0,0,0,0,0
GS82-S86,168,0,0,1.0,1,0,0,0,0,0,0
LYTV-KY3,5,0,0,1.0,1,0,0,0,0,0,0
LYTV-KY3,87,1,0,1.0,0,0,0,0,0,0,0
LYTV-KY3,160,0,0,1.0,0,1,0,0,0,0,0
LYTV-KY3,168,0,0,1.0,1,0,0,0,0,0,0
LYTV-KY3,169,1,0,1.0,0,0,0,1,0,0,0
LYTV-KY3,177,1,0,1.0,0,0,0,0,0,0,0
LYTV-KY3,189,0,0,1.0,0,1,0,0,0,0,0
LYTV-KY3,199,0,0,1.0,1,0,0,0,0,0,0
LYTV-KY3,212,0,0,1.0,0,0,0,0,0,0,0
GS82-62G,6,0,0,1.0,1,0,0,0,0,0,0
GS82-62G,88,0,1,1.0,1,0,0,0,0,0,0
GS82-62G,190,0,0,1.0,1,0,0,0,0,0,0
LBGG-1B9,32,1,0,1.0,0,0,0,1,0,0,0
LBGG-1B9,41,1,0,1.0,0,0,0,0,0,0,0
LBGG-1B9,79,1,0,1.0,0,0,0,1,0,0,0
LBGG-1B9,87,1,0,1.0,0,0,0,0,0,0,0
LDML-9Q1,46,1,0,1.0,0,0,0,0,0,0,0
