PID,category code,subcategory code
G9LM-JY6,1,6
G9NR-MDL,1,1
G9NR-MDL,1,6
G9NX-BVF,1,1
G9QN-WL6,0,1
G9QN-WL6,5,1
G9SM-RR9,4,3
G9SP-MPS,1,2
G9V6-4P9,0,1
G9V6-4P9,3,3
G9WV-5QN,3,3
G9XQ-W2J,2,1
G9XS-V7B,5,1
GM11-XVF,0,2
GM1M-GDQ,1,4
GM1Z-6MD,16,1
GM2N-DGR,7,1
GM2Y-8C3,4,1
GM34-3DX,6,2
GM3G-LG9,3,1
GM3G-LG9,3,2
GM3H-KW6,0,2
GM48-6NS,2,1
GM4C-Q6N,6,3
GM5Q-BXN,15,1
GM5R-T7J,3,1
GM5R-T7J,7,1
GM5R-T7J,13,2
GM5R-T7J,13,3
GM7C-6TR,1,6
GM7R-7L1,0,2
GM7R-7L1,6,2
GM7R-7L1,10,1
GM7R-7L1,10,2
GM8S-G9N,4,1
GMKB-G3Q,1,4
GMKV-TNC,1,1
GMLW-8BZ,1,4
GMM8-DYS,3,3
GMPQ-FS5,7,1
GMPT-5D3,5,1
GMQB-VNW,2,1
GMQV-25M,0,1
GMQX-W4S,0,2
GMQX-W4S,1,2
GMQX-W4S,3,1
GMV5-P4Y,0,2
GMV5-P4Y,1,5
GMV5-P4Y,1,6
GMV5-P4Y,3,2
GMY3-5Y7,0,1
GMY3-5Y7,1,3
GMY3-5Y7,1,5
GMY3-5Y7,1,6
GMZH-413,7,1
GMZS-X85,7,1
GS3L-45K,7,1
GS3L-45K,8,3
GS4F-9RB,0,1
GS4F-9RB,1,3
GS4K-JDD,11,1
GS83-8F3,2,1
GS83-JBT,9,1
GS83-VB5,0,2
GSC2-PJL,2,1
GSCD-KQJ,1,6
GSCJ-VY3,2,1
GSCP-DHJ,1,1
GSCP-DHJ,1,6
GSMM-ZG1,0,2
GSMM-ZG1,3,2
GSQF-CXJ,1,6
GSWZ-B6C,3,1
GSWZ-B6C,3,2
GSZ3-2DV,2,1
GSZ3-2RS,2,1
GSZ3-36L,1,4
GSZ3-3Q4,7,1
GSZ3-3S2,2,1
GSZ3-49P,0,2
GSZ3-49P,3,2
GSZ3-4BY,5,1
GSZ3-4NC,1,4
GSZ3-4NC,2,1
GSZ3-627,9,1
GSZ3-6N8,14,2
GSZ3-6VF,9,1
GSZ3-6YF,3,2
GSZ3-857,4,1
GSZ3-8NQ,0,1
GSZ3-8NQ,2,1
GSZ3-8TZ,1,5
GSZ3-CBD,0,2
GSZ3-CZV,2,1
GSZ3-D3R,0,1
GSZ3-D3R,7,1
GSZ3-D8L,5,1
GSZ3-DJL,3,2
GSZ3-GBL,6,2
GSZ3-GBL,6,3
GSZ3-JGM,6,4
GSZ3-KBH,0,1
GSZ3-KBH,1,1
GSZ3-PMZ,2,1
GSZ3-PSM,4,1
GSZ3-Q9J,7,1
GSZ3-QC1,0,2
GSZ3-QC1,1,2
GSZ3-QC1,1,6
GSZ3-RMW,4,1
GSZ3-S5Y,2,1
GSZ3-SGS,10,2
GSZ3-SX4,1,1
GSZ3-VF7,6,1
GSZ3-VF7,6,3
GSZ3-VF7,6,9
GSZ3-VKH,3,3
GSZ3-VPT,6,6
GSZ3-X17,0,2
GSZ3-XGN,4,1
GSZ3-XLC,7,1
GSZ3-XP5,7,1
GSZ3-Y6X,1,1
GSZ3-Y6X,6,6
GSZ3-YT1,0,1
GSZ3-YT1,7,1
GSZ3-Z34,3,2
GSZ3-Z71,7,1
GSZ3-Z71,8,1
GSZ3-ZY6,7,1
GSZ4-GVZ,1,1
GSZ4-NKL,3,1
GSZ4-NKL,3,2
GSZ7-1FW,6,1
GSZ7-1FW,14,2
GSZ7-211,7,1
GSZ7-211,8,1
GSZ7-211,8,2
GSZ7-211,13,2
GSZ7-8P7,0,1
GSZ7-8P7,3,3
GSZ7-92D,12,1
GSZ7-BTP,6,1
GSZ7-BTP,6,8
GSZ7-BTP,6,9
GSZ7-BTP,7,1
GSZ7-BVS,0,1
GSZ7-BYT,3,1
GSZ7-BYT,3,2
GSZ7-GG4,2,1
GSZ7-J82,2,1
GSZ7-JQY,1,1
GSZ7-JX1,1,4
GSZ7-LQ1,7,1
GSZ7-MRP,2,1
GSZ7-MRP,7,1
GSZ7-N7T,4,1
GSZ7-NL5,1,1
GSZ7-NL5,6,1
GSZ7-NL5,6,9
GSZ7-NTX,7,1
GSZ7-PX8,2,1
GSZ7-PYJ,4,1
GSZ7-QXX,4,1
GSZ7-SBQ,4,1
GSZ7-T43,2,1
GSZ7-X3P,6,1
GSZ7-YC4,2,1
GSZ7-YD6,1,3
GSZ7-YD6,3,2
GSZ8-1J8,3,3
GSZ8-3JY,3,4
GSZ8-7RB,2,1
GSZ8-831,8,2
GSZ8-B81,0,1
GSZ8-B81,7,1
GSZ8-C8L,3,3
GSZ8-C8L,8,1
GSZ8-DF9,0,1
GSZ8-DF9,1,6
GSZ8-DF9,3,6
GSZ8-DF9,4,1
GSZ8-H5H,0,1
GSZ8-H5H,1,6
GSZ8-HLQ,11,1
GSZ8-KX3,5,1
GSZ8-MMV,3,1
GSZ8-MMV,3,2
GSZ8-S1N,0,1
GSZ8-S1N,2,1
GSZ8-SV6,0,1
GSZ8-SV6,1,3
GSZ8-SV6,13,1
GSZ8-TGM,0,1
GSZ8-TGM,3,1
GSZ8-TGM,3,2
GSZ8-TGM,8,1
GSZ8-TGM,8,3
GSZ8-TGM,10,1
GSZ8-WP3,0,2
GSZ8-WP3,13,3
GSZ8-YRF,1,6
GSZ8-Z31,2,1
GSZ8-ZJ8,7,1
GSZ8-ZLV,1,1
GSZ8-ZPH,7,1
GSZ9-1Q4,4,4
GSZC-1BZ,4,1
GSZD-4HN,7,1
GSZD-689,2,1
GSZD-831,2,1
GSZD-8CB,2,1
GSZD-92V,0,2
GSZD-9PV,0,2
GSZD-D1G,4,1
GSZD-DY6,0,1
GSZD-FGM,0,2
GSZD-FGM,3,2
GSZD-FKL,0,1
GSZD-FKL,1,1
GSZD-M2F,2,1
GSZD-N4C,0,2
GSZD-NQQ,3,5
GSZD-NQQ,6,6
GSZD-QFZ,0,1
GSZD-QND,9,1
GSZD-QND,11,1
GSZD-Z2P,7,1
GSZD-ZNG,3,2
GSZD-ZNG,6,3
GSZF-HYT,7,1
GSZF-HYT,10,1
GSZH-8B3,7,1
GSZH-8B3,10,1
GSZH-Z29,4,2
GSZQ-1WK,7,1
GSZQ-1YJ,2,1
GSZQ-2WP,4,1
GSZQ-32C,0,2
GSZQ-32C,14,1
GSZQ-3LN,3,2
GSZQ-4R7,3,6
GSZQ-6NL,4,1
GSZQ-6WG,2,1
GSZQ-7KZ,0,1
GSZQ-7KZ,1,6
GSZQ-842,3,1
GSZQ-842,3,2
GSZQ-88D,1,1
GSZQ-88D,1,2
GSZQ-B18,3,2
GSZQ-DBC,2,1
GSZQ-DK9,4,1
GSZQ-DLV,0,1
GSZQ-DLV,3,5
GSZQ-DLV,6,3
GSZQ-DLV,6,9
GSZQ-DLV,7,1
GSZQ-DWP,2,1
GSZQ-FBY,2,1
GSZQ-G7F,0,2
GSZQ-G7F,5,1
GSZQ-GBS,13,1
GSZQ-GJQ,0,1
GSZQ-GJQ,1,2
GSZQ-HRN,7,1
GSZQ-HRN,10,1
GSZQ-JCN,3,7
GSZQ-JSY,4,2
GSZQ-LMB,0,1
GSZQ-LMB,3,5
GSZQ-LMB,6,3
GSZQ-LMB,6,9
GSZQ-LMB,7,1
GSZQ-P8D,1,3
GSZQ-QCF,0,1
GSZQ-QCF,0,2
GSZQ-QCF,1,3
GSZQ-QCF,3,2
GSZQ-R69,18,1
GSZQ-RWQ,0,2
GSZQ-RWQ,3,1
GSZQ-RWQ,8,1
GSZQ-S15,2,1
GSZQ-S7F,8,1
GSZQ-S7F,8,3
GSZQ-SF4,0,1
GSZQ-SF4,1,2
GSZQ-V21,0,1
GSZQ-V21,3,5
GSZQ-VJZ,1,6
GSZQ-VP6,2,1
GSZQ-VSD,0,2
GSZQ-VSD,3,2
GSZQ-VYG,1,1
GSZQ-VYG,1,5
GSZQ-VYG,1,6
GSZQ-VYG,2,1
GSZQ-W4D,2,1
GSZQ-W4D,3,5
GSZQ-W4D,6,2
GSZQ-WFS,8,3
GSZQ-WJC,6,1
GSZQ-WJC,6,2
GSZQ-WJC,6,3
GSZQ-Z11,4,1
GSZQ-ZFZ,3,2
GSZQ-ZXM,1,5
GSZQ-ZXM,1,6
GSZS-25P,4,1
GSZS-5V8,0,2
GSZS-5V8,1,6
GSZS-68C,4,1
GSZS-DXN,2,1
GSZS-HQD,2,1
GSZS-TH3,0,2
GSZW-3MP,18,1
GSZW-CSP,2,1
GSZW-CV1,5,1
GSZW-GQQ,0,1
GSZW-M91,4,1
GSZW-QQN,4,1
GSZW-SDS,4,1
GSZW-WBV,7,1
GSZZ-146,2,1
GSZZ-146,3,4
GSZZ-146,10,1
GSZZ-1GD,4,1
GSZZ-1H4,0,1
GSZZ-1H4,3,2
GSZZ-1L3,13,3
GSZZ-2HN,3,3
GSZZ-2HN,8,3
GSZZ-324,6,3
GSZZ-4QP,1,5
GSZZ-4RH,1,5
GSZZ-54X,2,1
GSZZ-5D5,16,1
GSZZ-5KF,3,1
GSZZ-5KF,3,2
GSZZ-5SH,2,1
GSZZ-5VV,0,1
GSZZ-5VV,3,1
GSZZ-5VV,6,9
GSZZ-6JP,0,1
GSZZ-6JP,3,2
GSZZ-6K1,11,1
GSZZ-6VG,0,1
GSZZ-6VG,6,9
GSZZ-6VG,7,1
GSZZ-83Q,5,1
GSZZ-83Q,12,2
GSZZ-87X,6,3
GSZZ-8R1,0,2
GSZZ-8R1,14,1
GSZZ-8R1,14,2
GSZZ-8R7,14,1
GSZZ-9VY,17,1
GSZZ-B98,0,1
GSZZ-B98,3,2
GSZZ-BBK,2,1
GSZZ-BKB,1,4
GSZZ-BKB,2,1
GSZZ-BV4,0,1
GSZZ-D22,11,1
GSZZ-DR3,8,1
GSZZ-F3C,1,1
GSZZ-F3C,2,1
GSZZ-F4X,6,2
GSZZ-F8R,2,1
GSZZ-FSF,0,2
GSZZ-FSF,3,2
GSZZ-G31,3,1
GSZZ-G31,11,1
GSZZ-GN5,2,1
GSZZ-GSH,3,1
GSZZ-GSH,3,2
GSZZ-GX1,7,1
GSZZ-GX1,15,1
GSZZ-GYQ,6,5
GSZZ-H69,0,2
GSZZ-H69,3,4
GSZZ-HRV,3,1
GSZZ-HRV,3,2
GSZZ-JVX,11,1
GSZZ-K47,1,1
GSZZ-K47,3,6
GSZZ-LCT,2,1
GSZZ-LH1,3,3
GSZZ-M1H,1,6
GSZZ-M1H,8,1
GSZZ-NZC,7,1
GSZZ-PCD,3,2
GSZZ-PCM,0,2
GSZZ-PCM,3,2
GSZZ-PF1,0,1
GSZZ-PF1,3,2
GSZZ-PNS,3,1
GSZZ-PNS,13,3
GSZZ-RQW,2,1
GSZZ-RVH,0,1
GSZZ-SL1,2,1
GSZZ-T3T,1,5
GSZZ-T3T,1,6
GSZZ-TFD,4,1
GSZZ-TQR,5,1
GSZZ-V5F,1,5
GSZZ-VHG,9,1
GSZZ-VPQ,1,5
GSZZ-W7R,0,1
GSZZ-X8W,8,1
GSZZ-XG8,1,1
GSZZ-XG8,2,1
GSZZ-XJG,3,1
GSZZ-XJG,3,2
GSZZ-XWC,6,1
GSZZ-XWC,6,9
GSZZ-XWC,10,1
GSZZ-Y8H,4,1
GSZZ-YVD,0,2
K25G-DS6,3,1
K2CS-X5S,4,1
K2CS-X5S,4,2
K2GG-TT3,1,4
K2GG-TT3,7,1
K2GG-TT3,10,1
K2J2-TC4,9,1
K2M4-STS,8,2
K2NL-NR3,14,2
K2P1-5HV,1,1
K2P7-LFB,3,1
K2R6-Y9Y,0,1
K2R8-HFJ,2,1
K2R9-DH1,0,1
K2R9-DH1,3,2
K2RN-44T,2,1
K2RN-4QR,11,1
K4BG-VS6,0,2
K4BG-VS6,3,2
K4BG-VS6,3,3
K4LR-QCG,1,4
K4NB-FHY,2,1
K8MP-N8L,6,1
KC6S-QP9,7,1
KC9J-4KM,7,1
KCQN-RFG,9,1
KCVH-162,1,1
KFL9-1LS,0,1
KFL9-1LS,1,1
KHRX-RHS,0,1
KHRX-RHS,1,3
KJ21-W8H,1,6
KJGQ-NBG,3,4
KJGQ-NBG,3,6
KJLC-TM5,8,2
KJLG-6YJ,1,1
KJLG-6YJ,3,1
KJLR-TMC,1,6
KKSS-P18,6,2
KL8J-BQ3,7,1
KLCD-QLZ,2,1
KLCL-27Y,0,1
KLCL-27Y,1,3
KLCL-27Y,11,1
KLCL-27Y,13,3
KLCZ-43Q,0,1
KLCZ-43Q,3,1
KLCZ-43Q,7,1
KLDQ-QV4,3,3
KLDT-ZWQ,1,6
KLHG-5P7,0,1
KLHG-5P7,3,2
KLWV-2HC,9,1
KN7Z-1X1,5,1
KNBR-24Z,1,5
KNBR-24Z,8,2
KNFJ-9YG,0,1
KNFJ-9YG,5,1
KNFJ-9YG,12,2
KNFJ-9YG,16,1
KPQX-W2C,6,2
KPSG-MBM,8,1
KPSG-MBM,11,1
KT4P-JP4,0,1
KT4P-JP4,3,4
KTHP-33G,9,1
KTZ2-BFS,5,2
KVL8-4XW,9,1
KWVQ-4C7,5,1
KZ4S-QHB,4,1
KZB3-H8R,1,1
KZBS-Z75,1,1
KZKN-QPL,4,1
KZNN-5MD,10,1
L13J-3TH,11,1
L14Q-FC3,2,1
L16N-G53,6,4
L18G-VLZ,9,1
L18V-394,8,1
L18V-394,8,2
L1B2-XVP,0,1
L1B2-XVP,3,1
L1BV-GJ1,0,1
L1BV-GJ1,1,1
L1BY-WJW,8,2
L1BY-WJW,8,3
L1BY-XVG,1,5
L1BY-XVG,1,6
L1CY-8F4,0,1
L1CY-QLY,7,1
L1D1-QKQ,1,1
L1DH-B3B,6,1
L1DS-B6N,9,1
L1G6-LHM,8,3
L1GM-3PX,0,1
L1GM-3PX,1,1
L1GY-9GZ,6,1
L1GY-9GZ,6,7
L1HK-QVC,3,1
L1HK-QVC,3,2
L1LV-RS1,9,1
L1LZ-CLV,3,2
L1LZ-CLV,5,1
L1W8-JXR,14,2
L216-VYS,6,1
L216-VYS,6,7
L23B-SP5,0,2
L23B-SP5,1,6
L26L-ZD3,0,2
L27V-RSV,6,1
L27V-RSV,6,9
L27V-RSV,13,1
L299-KHX,0,1
L299-KHX,0,2
L2BG-9S8,7,1
L2BG-9S8,10,1
L2H5-B9G,0,1
L2M2-7MG,3,1
L2M2-7MG,6,1
L2NF-ZHP,0,1
L2NF-ZHP,2,1
L2PR-JZS,0,1
L2PR-JZS,0,2
L2PR-JZS,1,1
L2PR-JZS,6,6
L2QH-95N,1,1
L2QH-95N,8,2
L2SW-24L,7,1
L2TJ-6MY,8,1
L2V9-1ZM,0,1
L2V9-1ZM,2,1
L2W3-C5Z,3,2
L2ZB-48N,4,1
L2ZD-Q3W,14,2
L2ZR-2H3,1,1
L2ZR-2H3,10,1
L41G-T33,0,2
L41G-T33,3,1
L41G-T33,6,1
L41G-T33,6,9
L41G-T33,7,1
L42F-636,1,1
L459-FGR,3,1
L459-FGR,3,2
L465-6MG,4,1
L465-X29,11,1
L48M-BMY,2,1
L4JG-7DT,0,2
L4JG-7DT,1,1
L4JG-QTF,1,1
L4PG-NHG,0,1
L4PG-NHG,2,1
L4PR-1XV,7,1
L4RQ-9MK,3,1
L4RQ-9MK,3,2
L4XS-7GS,0,1
L4XS-7GS,1,2
L4Z3-YBT,1,4
L4Z3-YBT,3,2
L4Z3-YBT,10,1
L52X-8MC,0,1
L52X-8MC,6,9
L561-CZR,3,1
L561-CZR,14,1
L56P-BMN,4,1
L58D-9N8,0,1
L58D-9N8,3,6
L58D-9N8,12,1
L58V-G8C,3,1
L58V-G8C,3,2
L58Y-C53,0,2
L58Y-C53,11,1
L5B7-HBW,0,2
L5B7-HBW,3,3
L5B7-HBW,6,9
L5B7-HBW,7,1
L5CP-8Y4,1,1
L5CP-8Y4,1,2
L5GC-TJC,6,4
L5GC-TJC,13,1
L5KC-5QJ,1,1
L5KC-5QJ,1,3
L5KM-PN7,7,1
L5KM-PN7,14,2
L5KY-NBK,2,1
L5ND-Q2Y,0,1
L5ND-Q2Y,11,1
L5NP-NML,0,1
L5T4-6P6,1,3
L5TB-7GN,3,2
L5VN-D8Y,0,1
L659-1DW,0,2
L659-1DW,2,1
L68B-M5Z,0,2
L68B-M5Z,3,2
L692-44B,2,1
L69K-LBN,7,1
L6C4-VK9,0,1
L6C4-VK9,11,1
L6GP-LJ8,4,1
L6J6-8YY,0,1
L6J8-R3B,3,3
L6SC-DPH,3,7
L7BB-YWY,7,1
L7SB-2ZF,8,3
L7WC-NDG,1,1
L7WC-NDG,2,1
L7ZV-ZGJ,2,1
L858-B1Z,0,1
L858-B1Z,4,2
L858-B1Z,6,1
L858-B1Z,6,9
L85G-Z1B,1,1
L85G-Z1B,5,1
L85W-4DV,0,1
L85W-4DV,0,2
L85W-4DV,3,5
L85W-4DV,9,1
L8HB-L28,8,1
L8MQ-84L,2,1
L8QX-BHY,2,1
L8R2-PXL,2,1
LB2Q-HDH,13,1
LB3Z-JN2,1,1
LB3Z-JN2,1,2
LB4P-592,0,1
LB4P-592,4,1
LB4P-592,6,1
LB4P-592,6,9
LB69-PTQ,6,2
LB69-PTQ,6,3
LB7Y-5DQ,4,1
LBB6-4WK,1,3
LBB6-4WK,1,4
LBHX-98H,1,1
LBHX-98H,6,7
LBKK-HZ6,7,1
LBLC-C92,3,1
LBLC-C92,3,2
LBLC-C92,11,1
LBMS-KMB,0,1
LBQ2-55P,4,1
LBR2-TSW,1,5
LBR2-TSW,1,6
LBRQ-G8R,6,4
LBS2-SR7,7,1
LBS3-XL1,7,1
LBSJ-812,0,1
LBSJ-812,8,1
LBSJ-812,15,1
LBW8-Q4P,15,1
LBX3-R87,8,2
LBYC-P5R,3,2
LBYC-P5R,6,3
LBYY-4PP,10,1
LBZ6-HP7,3,2
LBZ6-HP7,5,1
LC5M-MW8,0,1
LC5M-MW8,1,1
LC5M-MW8,1,3
LC62-X7K,0,2
LC62-X7K,1,2
LC8C-PP5,0,1
LC8C-PP5,1,1
LC8R-4BR,3,1
LC8R-4BR,3,2
LCD1-5S4,0,2
LCPY-RHK,0,2
LCPY-RHK,13,3
LCZF-PWP,2,1
LD5F-T35,0,1
LD5F-T35,6,1
LD5F-T35,6,9
LD5F-T35,8,2
LD5P-KQZ,7,1
LD9J-J7P,4,1
LDCW-XCT,7,1
LDF2-MZQ,3,6
LDF2-MZQ,5,1
LDFF-VNH,1,1
LDFF-VNH,2,1
LDMN-X15,4,1
LDZG-YJC,0,2
LDZG-YJC,3,2
LFCY-8FG,0,1
LFCY-8FG,11,1
LH1K-PLH,0,1
LH1K-PLH,1,2
LH7Y-L2V,4,1
LHLL-MT2,3,2
LHQP-GXC,2,1
LHZJ-L5F,0,2
LHZJ-L5F,4,1
LJ4Y-LY8,7,1
LJ5M-X9Q,0,1
LJ5M-X9Q,0,2
LJKR-MCK,0,1
LJPF-5YD,2,1
LK1M-QCL,8,3
LK3B-NFD,0,2
LK3B-NFD,3,3
LK3B-NFD,8,2
LK75-CKF,18,1
LK9S-B5T,6,2
LK9S-B5T,7,1
LKBL-BYL,0,1
LKBL-BYL,6,1
LKCJ-MYZ,14,1
LKFP-WXB,2,1
LKFX-F5J,1,1
LKFX-F5J,1,2
LKGZ-LTB,1,3
LKH2-C86,1,6
LKJB-S9X,0,1
LKJB-S9X,3,7
LKJB-S9X,9,1
LKNV-KYV,0,1
LKQ3-7HF,2,1
LKQ3-7HF,10,1
LKSG-XF1,2,1
LKVW-R8P,6,2
LKW7-M6Z,1,1
LL3T-ZFX,1,1
LL48-7J3,3,6
LL4H-P87,6,4
LLSX-D4W,1,5
LLSX-D4W,1,6
LLW1-JB9,0,1
LLW1-JB9,1,3
LLW1-JB9,11,1
LN3L-P74,0,2
LN3L-P74,3,1
LN3L-P74,6,1
LN3L-P74,6,9
LNZN-KPG,9,1
LNZN-KPG,13,3
LQ1B-7LK,0,1
LQ1B-7LK,3,6
LQ1B-7LK,5,1
LQ1W-GCP,0,1
LQ1W-GCP,3,1
LQ1W-GCP,3,2
LQB7-6RY,1,6
LQBM-9D9,2,1
LQRS-161,13,3
LQY8-V4P,1,1
LR3J-63T,4,1
LR6T-WT5,4,1
LRBH-543,18,1
LRC2-YRV,15,1
LRF4-CDX,6,1
LRHH-6YB,0,1
LRHK-8FW,4,1
LRHZ-KKV,15,1
LRJX-54Z,1,1
LRJX-54Z,10,1
LRJZ-TV5,7,1
LRKB-WXR,6,4
LRKW-Q3K,1,4
LRMN-V89,1,1
LRNJ-3R9,1,1
LRNY-X5C,0,1
LRNY-X5C,3,1
LRRT-ZM2,1,1
LRRT-ZM2,2,1
LRRT-ZM2,9,1
LRSS-PVN,0,2
LRV5-C9L,1,1
LRVB-VHC,3,2
LRVB-VHC,3,3
LRWC-QFH,1,4
LRWN-JPK,1,3
LRX5-94P,1,1
LRXP-VXW,0,1
LRXP-VXW,4,1
LRXP-VXW,6,1
LRXP-VXW,6,9
LRYM-F68,0,2
LRZS-K56,2,1
LT6M-LF3,1,1
LT7J-C3D,6,3
LT7P-G2C,0,2
LT91-K7B,8,3
LT9W-7S1,3,2
LTDH-PHF,1,1
LTG9-Z9F,1,2
LTGC-2YR,9,1
LTGR-YFM,0,1
LTJC-LBD,1,2
LTJN-W7C,0,1
LTKS-JZJ,3,5
LTN4-6NK,13,1
LTNL-GX6,0,1
LTNL-GX6,7,1
LTNY-M19,5,1
LTR8-GLK,13,1
LTRR-L13,1,1
LTVM-LR7,1,4
LTWZ-TTF,0,1
LTXD-6GL,5,1
LTYG-841,6,1
LTYG-841,6,9
LTYG-841,8,2
LTYZ-XSX,1,3
LTZ5-GBN,0,1
LTZ5-GBN,3,6
LTZ5-GBN,5,1
LTZP-QZ9,3,1
LV6D-8PP,1,1
LV6D-8PP,1,5
LV6D-8PP,1,6
LV86-9S5,3,3
LV88-YFQ,0,2
LV88-YFQ,3,2
LV8M-Q98,8,1
LVBL-PTZ,4,1
LVF9-P4B,2,1
LVHX-NN7,3,2
LVHX-NNY,1,4
LVJP-939,10,1
LVSB-LXM,1,1
LVVK-66V,4,1
LVXT-YRV,0,2
LVXT-YRV,3,2
LW1S-G75,1,2
LW6R-NW5,2,1
LWPX-1RQ,4,1
LWPX-1RQ,6,1
LWPX-1RQ,6,9
LWPX-1RQ,7,1
LX38-CFG,7,1
LXFK-D13,8,2
LXSX-MFB,2,1
LXWX-DTM,7,1
LXWX-DTM,9,1
LY1B-11B,3,3
LY1B-11B,13,3
LY31-GCK,0,1
LY31-GCK,6,3
LY31-GCK,11,1
LY33-32K,2,1
LY4C-CVW,6,1
LY4C-CVW,6,9
LY5H-H6C,12,1
LY66-C6B,4,1
LY6K-C19,7,1
LY6K-C19,8,2
LY6R-QFT,7,1
LY8X-TD8,6,2
LY8Z-D8S,4,1
LY9D-CM9,0,2
LYBM-J7C,19,1
LYDD-6ZB,5,1
LYDD-6ZB,6,1
LYFG-2KN,3,1
LYFG-2KN,6,3
LYFT-ZKF,5,1
LYHV-JYX,9,1
LYK3-BYP,0,2
LYK3-BYP,13,3
LYK4-VYZ,2,1
LYK4-VYZ,12,1
LYKL-GLC,4,1
LYM2-CK9,4,1
LYM2-YLH,4,1
LYMD-12C,15,1
LYMK-GLH,0,2
LYS8-VG6,0,1
LYS8-VG6,11,1
LYT6-VY5,2,1
LYTH-RDQ,2,1
LYVC-RFM,3,2
LYWS-PRY,0,1
LYXM-3LR,6,1
LYXM-3LR,6,9
LYXM-3LR,7,1
LYXX-T2F,3,1
LYXX-T2F,3,2
LYYK-GCW,11,1
LYZP-TQ6,3,6
LYZP-TQ6,5,1
LZ5R-382,1,4
LZ5R-382,2,1
LZ8Q-W7W,12,1
LZBJ-N4J,3,2
LZFP-F19,16,1
LZFV-RQ1,5,1
LZFV-RQ1,6,3
LZJ9-9CH,1,1
LZJM-7DY,14,2
LZL8-XXS,6,3
LZL8-XXS,6,6
LZL8-XXS,8,2
LZL8-XXS,12,2
LZN7-Q38,5,1
LZTW-DP8,3,2
LZTW-DP8,3,3
M19J-PK8,1,5
M3PZ-R7X,13,3
M3SK-SKV,0,1
M41Z-T95,14,2
M46Z-PF7,0,1
M4DB-9DR,9,1
M4H3-WD9,1,1
M4NS-K34,8,1
M5J1-G5R,3,4
M5J1-G5R,8,2
M716-YWJ,7,1
M716-YWJ,10,1
M716-YWJ,14,1
M71M-DKQ,2,1
M79P-QH3,1,1
M79P-QH3,1,2
M7FM-XZ4,8,3
M8CF-T8S,0,2
M8CF-T8S,1,4
MC6K-SJR,0,2
MC6K-SJR,4,1
MCHD-KN5,1,4
MCHD-KN5,3,2
MCJM-8HZ,7,1
MMJX-X1M,1,1
MMJX-X1M,1,2
MPT4-R7G,0,1
MQ14-J8T,15,1
MQLZ-SSP,3,1
MQLZ-SSP,3,2
MTHW-BXC,6,1
MTHW-BXC,6,2
MTHW-BXC,6,5
MTHW-BXC,13,1
MXH8-284,6,1
MYS7-1VG,2,1
MYS7-1VG,3,4
MYYN-GL6,0,1
MZ4Z-SML,0,1
MZ9W-VTP,1,6
MZW9-VTN,3,1
MZW9-VTN,3,2
26KN-GXZ,15,1
27DJ-8G6,0,1
27DJ-8G6,1,3
27DJ-8G6,11,1
27DJ-MM6,0,1
27DJ-MM6,1,1
27DJ-MM6,1,2
27DJ-MM6,16,1
2S79-DVX,0,1
2S79-DVX,3,3
2SX7-CR2,0,1
2SX7-CR2,1,1
2WNH-ZZW,0,2
2WNH-ZZW,1,3
2WNV-W2J,4,1
2WNV-W2J,6,1
2WNV-W2J,6,9
2WSW-KB8,1,1
2Z8Q-3KW,0,1
2Z8Q-3KW,1,1
2Z8Q-3KW,6,6
99VS-JJX,2,1
9F97-GZY,3,5
9F97-GZY,5,1
9F9N-CZX,0,1
9F9N-CZX,4,1
9F9N-CZX,6,1
9F9N-CZX,6,2
9F9N-CZX,6,4
9F9N-CZX,6,9
9HCR-G22,8,2
9HXT-VQM,0,1
9HXT-VQM,1,6
9J33-64L,1,5
9JVY-6ZW,0,1
9JVY-6ZW,3,2
9JVY-6ZW,11,1
9K6C-3MX,0,2
9K6C-3MX,1,1
9KG7-5P7,0,2
9KG7-5P7,3,2
9KHC-68W,3,1
9KHC-68W,3,5
9KXP-VMM,2,1
9MLN-N2N,11,1
9N3Z-3G3,0,1
9N3Z-3G3,12,2
9N3Z-3G3,14,1
9N54-4GY,6,5
9N54-4GY,13,1
9N54-4GY,16,1
9NHR-FHP,9,1
9NHR-FHP,13,1
9Q8N-GP8,6,2
9S6G-ZJV,4,1
9S8L-TQS,7,1
9S8L-TQS,13,3
9V42-RLC,0,2
9V42-RLC,1,1
9V42-RLC,1,2
9VGW-PG4,7,1
9VPT-PKZ,1,1
9VPT-PKZ,1,2
9VQ2-XHD,14,2
9VS8-ZRP,0,1
9WF1-MZ1,0,1
9WF1-MZ1,3,1
9WF1-MZ1,6,4
9WF1-MZ1,9,1
9WF1-MZ1,16,1
9WPD-RFF,7,1
9WPD-RFF,16,1
9WT8-3NQ,0,1
9WT8-3NQ,1,1
9XCW-NVQ,1,3
9XCW-NVQ,3,2
9ZH6-179,0,2
9ZH6-179,1,3
G93P-HDX,0,1
G93P-HDX,7,1
G94B-RQ6,0,1
G94B-RQ6,1,1
G94B-RQ6,1,6
G9B2-WP3,0,1
G9B2-WP3,1,2
G9FW-K94,0,1
G9FW-K94,1,3
G9GW-M5J,10,1
G9L9-F92,2,1
G9MV-J7S,6,9
G9MV-J7S,8,1
G9PX-MB2,3,3
G9QD-HNB,1,4
G9QD-HNB,11,1
G9QF-ZJ2,1,4
G9R9-H2G,0,1
